Date,SYMBOL,CLOSE,ML_Prob,Signal,Reason
2025-12-08,PAEL,54.36,0.4802140566914793,HOLD,
2025-12-09,PAEL,55.75,0.5015610803714445,HOLD,
2025-12-10,PAEL,55.64,0.5104573691093925,HOLD,
2025-12-11,PAEL,54.96,0.48635515911903726,HOLD,
2025-12-17,PAEL,56.15,0.5125180905504491,HOLD,
2025-12-19,PAEL,54.57,0.4847585354961849,HOLD,
2025-12-22,PAEL,54.47,0.48527197225936314,HOLD,
2025-12-23,PAEL,54.49,0.4761190494071851,HOLD,
2025-12-24,PAEL,54.51,0.4883103893556406,HOLD,
2025-12-26,PAEL,54.57,0.49120575110104575,HOLD,
2025-12-29,PAEL,55.76,0.500663833165154,HOLD,
2025-12-30,PAEL,56.13,0.5074815809796561,HOLD,
2025-12-31,PAEL,57.34,0.5221627812507859,HOLD,
2026-01-01,PAEL,56.95,0.5123010505969248,HOLD,
2026-01-02,PAEL,57.53,0.5175414552925165,HOLD,
2026-01-05,PAEL,59.06,0.5477726240034637,HOLD,
2026-01-06,PAEL,58.58,0.5355974527292322,HOLD,
2026-01-07,PAEL,58.99,0.5403363317198611,HOLD,
2026-01-08,PAEL,62.95,0.5544747800518968,HOLD,
2026-01-09,PAEL,61.81,0.5500654011320361,HOLD,
2026-01-12,PAEL,61.05,0.5295174153839531,HOLD,
2026-01-13,PAEL,62.3,0.5506271954640306,BUY,RF Prob > 0.55 + 2 Quant Confirmations
2026-01-14,PAEL,63.04,0.5522948036131732,HOLD,
2026-01-15,PAEL,61.56,0.5242835578323986,HOLD,
2026-01-16,PAEL,62.69,0.5320423254890609,HOLD,
2026-01-19,PAEL,62.73,0.5340036530973998,HOLD,
2026-01-20,PAEL,62.08,0.5235513940142247,HOLD,
2026-01-21,PAEL,61.25,0.5162030826720321,HOLD,
2026-01-22,PAEL,61.79,0.5146070764312153,HOLD,
2026-01-23,PAEL,60.76,0.4758506237908864,HOLD,
2026-01-27,PAEL,59.37,0.49979508310843956,HOLD,
2026-01-28,PAEL,57.21,0.491898891830096,HOLD,
2026-01-29,PAEL,56.24,0.5301102811183455,HOLD,
2026-01-30,PAEL,56.19,0.49927677752317756,HOLD,
2026-02-02,PAEL,56.57,0.48802840428046124,HOLD,
2026-02-03,PAEL,57.69,0.4847320022219842,HOLD,
2026-02-04,PAEL,57.3,0.48271941309980515,HOLD,
2026-02-06,PAEL,55.78,0.49639243484343026,HOLD,
2026-02-09,PAEL,56.48,0.4911822686480756,HOLD,
2026-02-10,PAEL,55.58,0.49246423101095566,HOLD,
2026-02-11,PAEL,54.88,0.5041296298958549,HOLD,
2026-02-12,PAEL,53.26,0.5419805669011257,HOLD,
2026-02-13,PAEL,53.94,0.5300791622194299,HOLD,
2026-02-16,PAEL,52.75,0.5366022136542345,HOLD,
2026-02-17,PAEL,51.72,0.5472597884691934,HOLD,
2026-02-18,PAEL,54.02,0.5137176871170448,HOLD,
2026-02-19,PAEL,49.15,0.6034050733236712,HOLD,
2026-02-23,PAEL,48.88,0.6149468125978533,HOLD,
2026-02-24,PAEL,48.9,0.6219438287971432,HOLD,
2026-02-26,PAEL,49.19,0.6206187530523644,HOLD,
2026-03-02,PAEL,43.24,0.6104228258793346,HOLD,
2026-03-04,PAEL,39.33,0.6094873137106244,HOLD,
2026-03-05,PAEL,41.83,0.6213466151467899,HOLD,
2026-03-06,PAEL,39.98,0.6124293919868428,HOLD,
2026-03-09,PAEL,36.08,0.6004779191437153,HOLD,
2026-03-10,PAEL,39.64,0.6285539869284716,HOLD,
2026-03-11,PAEL,39.01,0.6296003765497094,HOLD,
2026-03-12,PAEL,37.92,0.6234705000338086,HOLD,
2026-03-13,PAEL,36.9,0.616265337401789,HOLD,
2025-03-14,PAKD,94.85,0.5352332101515354,HOLD,
2025-03-17,PAKD,94.0,0.5309164962385682,HOLD,
2025-03-18,PAKD,93.27,0.5356743668100394,HOLD,
2025-03-19,PAKD,102.6,0.5000303394992119,HOLD,
2025-03-20,PAKD,99.96,0.5022239645553115,HOLD,
2025-03-24,PAKD,94.42,0.5327006804736287,HOLD,
2025-03-26,PAKD,96.89,0.5039608613265147,HOLD,
2025-03-27,PAKD,97.18,0.4882751230878679,HOLD,
2025-04-03,PAKD,96.97,0.4800240766939353,HOLD,
2025-04-04,PAKD,96.87,0.47961160680747283,HOLD,
2025-04-07,PAKD,93.8,0.5320186038506464,HOLD,
2025-04-08,PAKD,92.41,0.5298236742510629,HOLD,
2025-04-10,PAKD,94.68,0.5038207998864214,HOLD,
2025-04-11,PAKD,93.08,0.5133894874408961,HOLD,
2025-04-14,PAKD,93.87,0.4812808169955521,HOLD,
2025-04-15,PAKD,94.45,0.49350241769397307,HOLD,
2025-04-16,PAKD,94.65,0.494509614654665,HOLD,
2025-04-17,PAKD,94.97,0.4952312555689695,HOLD,
2025-04-18,PAKD,94.76,0.4897614134229098,HOLD,
2025-04-21,PAKD,95.68,0.4905040027111317,HOLD,
2025-04-22,PAKD,96.76,0.49601788074191033,HOLD,
2025-04-23,PAKD,106.44,0.5122838719630731,HOLD,
2025-04-24,PAKD,105.47,0.5096039507851667,HOLD,
